Date,MKT_RF,SMB,HML,RMW,CMA,QMJ,BAB,UMD,RF
1990-01-18,-0.01780102120699847,-0.004414866218468898,0.003139622920563584,0.00584206374454219,0.003068667747674103,-0.005271525732205067,0.0012108963464637632,-0.004863306116116489,0.0002179890745409782
1990-01-19,-0.016021163710972397,-0.012835812882678713,-0.008729213555264488,0.002136109733386397,-0.003447518184585472,0.00835377050807856,0.005637563780774208,0.006121215378566788,0.00022998377667332582
1990-01-22,-0.005035339963952839,-0.002842982388583114,0.007918434509151563,-0.0016760192657137199,0.003760500414908124,0.0018022662677102078,0.007738512967203488,0.012588775841813015,0.00020763462209519702
1990-01-23,-0.009292576738335865,0.0028545752440119264,0.00397941711810347,-0.0084945540029464,0.0011455874353859682,0.004263761950885512,0.005959377146470815,-0.011529160357771052,0.0002333519288100719
1990-01-24,0.003247135964250979,-0.0031072572279968397,-0.01204601929375979,0.004279378635216707,-0.0015234114808504336,-0.0023186909969493065,0.002758070340905827,0.009368655163241379,0.00021451528212218602
1990-01-25,-0.008302243251823853,-0.002028438664172398,-0.00016625354324048775,0.0013337773410851224,0.0005045361183296652,0.007273629357387038,0.001306014138953405,-0.003859441328636485,0.0002480157328006414
1990-01-26,-0.013067237827326585,0.008023374203788987,0.003036606307534727,-0.004055765745814234,0.004764310027207635,-0.009836024725027752,0.011666384815095453,0.007449629209046238,0.00020688155558582245
1990-01-29,0.014126856891829223,0.0008371402700880084,-0.004341361574064577,-0.006279061635532981,0.0018152003314967438,0.010705435785926988,-0.0025788521008573164,-0.005496266736669042,0.00020932951689308168
1990-01-30,-0.0018556077330063817,-0.005744301684057437,-0.011067679563662152,0.0038769559022061107,-0.009427711272331513,-0.012062746929533429,0.00406972898298698,-0.023295162441801975,0.00021811272779826904
1990-01-31,0.0009158593352310367,0.0049638192400990174,0.002223998211213174,-0.008951172509963717,0.004017247102181235,-0.00852110898171184,0.006768274291083722,-0.017633368100535268,0.00021645156353577717
1990-02-01,-0.01318482715654776,0.001468969276535143,0.01683447314702596,0.0018257899795449792,0.003679520660947438,0.0017371750363834192,0.006031773552248256,-0.011131571099741788,0.0002082735783991756
1990-02-02,-0.004866155461984422,-0.017373872532699515,-0.002806277202974121,0.00490946541485771,-0.0015842165345938714,-0.003192655716409678,-0.0042112532924499626,-0.005744059368379754,0.00023473939886846346
1990-02-05,0.0013258977318904843,0.003067413043325546,0.011981395941220661,0.003244583752373855,0.0006021131703833339,-0.0019175028912610341,0.01607136555950099,0.00014584979430727643,0.00023368776648873704
1990-02-06,-0.010598089245407867,0.0028143240846060682,-0.005567721342308496,-0.0020883021665028564,0.000584437161366418,-0.0031947612810886454,0.009582184639832316,-0.004998564530464176,0.00021659598988410243
1990-02-07,0.0038277903656436,0.00023863267174331802,0.0017484194659671318,-0.00695630340225191,-0.008641294693264901,-0.00478211762796477,0.006120643614702353,-0.0002592190429165875,0.0002300963763152118
1990-02-08,-0.005397724369825066,0.0062781105863160495,0.005951209754994372,0.0034550703912161196,-0.001683897990867512,0.0021475639258208257,-0.005594811801461666,-0.0047848282080909235,0.00023422167434745364
1990-02-09,-0.002478469082739753,-0.004560043241297434,5.544628254876615e-05,0.006933310293767866,-0.0015132768791391218,-0.0001551166752090685,0.00566589074531712,0.00017097733497741083,0.00021990384569279566
1990-02-12,-0.005407815287158508,0.0024309307139454965,-0.0021316223334614777,-0.0031201087820197757,-0.0006126181149813862,0.005724723962876725,-0.012993472395202444,0.00959851837976036,0.00021330303119159426
1990-02-13,0.017780161474637995,-0.010758801488212857,0.0056080557379414265,0.0030008834888003216,-0.0022314690971537523,0.0006558287231551819,-0.0012054050213522927,6.734002561055707e-05,0.00023281833074294581
1990-02-14,0.00015024099189877028,0.002920077556728184,0.014417104336314381,0.00909333205309803,0.0030101590538868135,-0.0024748980797451446,0.0007158652786123537,0.00566952073260133,0.00023126119002136585
1990-02-15,-0.009716651068695148,0.013632637956511824,0.0023912711903414895,0.002048066590543026,-0.003480621486361228,0.005029484664808522,-0.0024356385938205964,0.007418355920173447,0.00020746701073234944
1990-02-16,0.008050096633515351,-0.0067945001954320475,-0.003782000634219211,-0.002123114795114254,0.004100364679262856,-0.011391218145901322,0.009087594430963691,-0.001372597695742115,0.0002341604910946237
1990-02-19,-0.011258110391921193,-0.005165727544941175,-0.0013153393277991067,0.006028069023230528,0.0028024689613441196,-0.016112634477903783,0.0006993480473730531,-0.01783182260130002,0.00020979879624657727
1990-02-20,0.002251353243197404,-0.004820738216977159,0.019166247067521108,-0.004054593546661819,0.006086182809172317,-0.009851545665910958,-0.005338489391992459,0.002765187480562615,0.0002237905968216042
1990-02-21,-0.018239364363325884,0.001000009382505648,0.0011388495616863187,-0.007233072785530412,0.007732636700119305,-0.0020131900959556204,0.004380959644083414,-0.006575995759706714,0.00021183941485835884
1990-02-22,-0.012272400722974796,-0.007266942636205876,-0.004374297587602162,0.0047324123908698956,0.007761972734559871,0.002616811000594047,0.0023699214811831117,0.008910523299917865,0.0002216408494503796
1990-02-23,0.002137941609558239,0.0030181763132530186,-0.00853685221321432,-0.002175739461122871,-0.00514078221877915,-0.016676050402727963,-0.009828698687319374,0.013982802520993941,0.00022115639191963064
1990-02-26,0.0072556310713500684,0.005967255600600637,-0.013683467277017228,-0.0016675213468296053,0.0016050184635943742,7.765619079215515e-05,0.007696604555105936,-0.0023775166044413365,0.00024232146671717244
1990-02-27,0.0018970558300393844,0.0038018845030515073,0.002867486388221974,-0.003427435176877833,-0.0030778382938739884,-0.0020828365509094307,0.0006853645050003534,0.0018704982428573342,0.0002037811786706801
1990-02-28,-0.0008149957749045628,-0.012154760731692825,0.0050676759356000954,-0.002553638539118792,0.014552063154142625,0.001013573849664224,0.0056969870775461125,0.006949673611381873,0.00021229430829324108
1990-03-01,-0.0025673847128356297,0.006995070088027102,-0.00287969363305884,0.00808143597772695,0.002795101759170293,-0.011865843424255836,0.0024385746684368486,-0.007974901946187137,0.0002153460220045474
1990-03-02,-0.013692941845266681,0.006594551996187273,5.881895811671119e-06,0.009552466175302842,0.006332650426649678,0.016625425049160602,-0.0017987061847443127,0.0003112562320805634,0.00022328874227620156
1990-03-05,-0.006524110644088482,0.0058516839520836245,-0.00872881124352746,0.010303556441082405,0.002007100645099365,0.00035556867153710425,0.0025163670042259345,-0.015379159836447463,0.00021688003404395065
1990-03-06,-0.004074849480058077,0.002682760289733875,0.0011238923621766598,0.006307387118481876,-0.011533910078090388,-0.007516711797200782,-0.0004601264988639927,0.010743977904419937,0.00019802032752480278
1990-03-07,0.010266643906257117,0.0016249748811461289,0.0037588101209388614,0.002770493691677231,-0.0033678954288700667,0.0009661971382769163,0.0017597619328307127,0.017212512790926473,0.00022736997411272733
1990-03-08,0.0035246654211046665,0.00725299245393089,-0.00392641398522009,-0.007993311907321495,-0.0029358350196389397,0.009567401327553586,0.0035199340171270127,0.0012255766781436935,0.00023334787356827004
1990-03-09,-0.01638138580261677,0.013427901979789655,0.01289766866718868,-0.0009361810056350118,-0.0016330332828759333,-0.007954335683932187,0.0009440258963844557,-0.0073592052490905205,0.00022432601147836856
1990-03-12,0.003340083445353833,-0.006504743319816679,-0.006208881413784109,0.012354632732528186,0.001672848756989551,-0.009265577799216185,0.002748038131646615,0.0028539999338041784,0.00021543550280466567
1990-03-13,-0.0033609077517908355,0.007569913128629331,0.0022619293240172195,-0.0023427580796862905,0.002297971108799736,-0.0005927876559222203,-0.001998397631940144,-0.012631519962768591,0.00022204688042541342
1990-03-14,-0.006118533900072063,-0.0004982219843611333,0.0065317230368536995,0.008711376403991167,-0.011498163129344983,-5.5214685351730707e-05,-0.0031286148796393722,-0.004175589437215788,0.0002078310740142364
1990-03-15,0.00605757543187724,-0.0007993434416409337,-0.0004652060848145401,0.00043900789203179375,-0.0009574154919245292,0.004619623948479231,0.004504020030085797,-0.003996716358410165,0.00023061176217681938
1990-03-16,0.010019807557601453,-0.010547950549427422,-0.001305703211510621,-0.015056656005705755,-0.00205521072131689,0.00944426505624183,0.00833289121519111,-0.0050402442911646715,0.00022497504235143557
1990-03-19,0.009077547763920887,-0.0018741987673720644,-0.010682165212060975,0.003758195955116487,0.006177108179912106,0.005064337041424274,-0.0028228355457125005,0.00242762543019669,0.00021466538667461047
1990-03-20,-0.007652082444846059,-0.006811190262760507,0.010379584881486844,0.007305973461031546,0.002698854816829473,-0.008590811829250908,0.001897939897385948,0.00459193063944667,0.00022082008525688463
1990-03-21,-0.0026440045393856075,-0.003115002725815843,-0.0011652242696752455,-0.00015079690501787287,-0.000719994404242279,-0.006596135730578543,-0.007877589856672933,0.0003619593007506331,0.00023031341379725243
1990-03-22,0.0034079229847196863,-0.007510510010654969,0.0041811484120250295,0.007117726223541542,0.0010736413089594164,-0.004878027754883031,0.010342887927876562,0.009298559717634155,0.00023164474929372093
1990-03-23,0.00949581277451583,-0.0030114363881969964,0.005204336512578986,-0.009328709086370027,-0.007351770769099229,0.005049688646486317,0.006608463340516407,0.004152571667447218,0.00021925675870585086
1990-03-26,-0.00424999317939205,-0.0027148739138525457,-0.004630442549512025,-0.007728426875393018,0.003003589986783256,0.003972682840442041,-0.0031987506110315563,-0.004761384961089735,0.00024146537547157284
1990-03-27,-0.0014765346540765235,0.0007696549147838343,-0.001374128277455925,0.0012884555806442297,-0.00165686110892408,0.008097729674482104,-0.0018896378044189527,-0.0008705664794054318,0.00023368053191272496
1990-03-28,-0.010176105107768861,-0.011089958464409178,0.010206785987825281,0.0028319703769515404,-0.00347290415696531,0.0036665784853004775,0.00696698764278074,-0.0005971027637573296,0.00022527909395065392
1990-03-29,-0.01102531237924216,-0.0099172929079873,-0.008326172920526901,0.00781806338442814,0.005882519276117597,-0.00380190306100398,0.0011085027365406199,-0.0036445040154369722,0.0002160454160671977
1990-03-30,0.007955425134468078,0.0026070365204113573,0.016204596293696336,0.0037493453674939457,0.0012936796211038724,-0.0010889340874878739,0.0036987027123900995,0.005355030946143434,0.00021634889570850907
1990-04-02,0.013093041469597536,-0.005426520408184607,-0.005511661375869623,-0.006640256718971006,-0.002846973005945921,-0.00905529802080436,-0.00548014802745618,-0.021264699439325185,0.00022200567141218692
1990-04-03,-0.0004026539135832538,0.007544997923984157,-0.008797266259038681,0.0013348392710981506,-0.0025778216778451035,0.0041077303046365005,0.003381895251021269,0.000541888225037546,0.00021889691421964308
1990-04-04,0.009760272350257317,0.0016601787982561402,0.0011192098046257973,0.0035327886111918465,0.001700796883686057,-0.003793012678132763,-0.0007312911509192424,0.0033357738593304074,0.0002370038028903794
1990-04-05,0.003694917018484796,0.004303672848859371,0.016812591378088836,-0.010498923857218928,0.0013580175630635333,0.007863147918156852,0.0018054258688595317,0.006256138835775389,0.0002106297102222917
1990-04-06,-0.005818030924151417,0.009874385306083883,-0.014326497036646232,-0.00012039439394226806,0.00021705386794219908,0.003932309180009495,-0.0021425680705561656,0.011389222409714619,0.0002250570779109696
1990-04-09,0.003692645267373734,-0.0020468878532387217,-0.0009469310154518616,-0.0017755900635764777,-0.0052190013173745746,0.01235904314464162,-0.0010849997959492825,-0.0011996366764292351,0.00019998187297868056
1990-04-10,0.014810857285608561,-0.0038816123399572637,0.00371927274424971,-0.0035847767120323983,-0.004566857271007718,0.002795259316218074,0.000700040154684568,0.0086016694077089,0.00022377158367646021
1990-04-11,-6.074647202724214e-05,0.0061395375029613475,0.0003734173959409081,0.002954784209706049,-0.003212452894067307,0.0026773176452952376,-0.0032062836083228095,0.006372123021247055,0.0002287190800463959
1990-04-12,0.015062270648202066,0.0036298034867048596,0.0030061040737174483,-0.0063910974577245155,-0.0007776228732395635,-0.000998963525876848,0.012971185551522534,0.002881573001812133,0.00023440364456023355
1990-04-13,-0.024476486664366807,-0.0011988706843484766,-0.005308772291081075,0.0024904688029261744,-9.486307833014612e-05,-0.0022718061907805345,-0.005868948451276692,-0.013805570106433799,0.00021408544377151368
1990-04-16,0.008044026451056415,0.009741103764447893,-0.004414423409943888,0.003299000674055786,-0.000618104331149092,-0.0014785597966535655,0.0029450183548042075,0.011209187828549577,0.00021287982460554768
1990-04-17,0.0011002952596187434,-0.0013715084772876864,-0.0010029221332756091,0.006271344553426994,-0.0004164713385896697,0.0064448345946256525,0.0018274460724426603,0.0011892049008993895,0.0002302332999887967
1990-04-18,-0.0025475761133401447,0.0003263063110747322,-0.008422103495023713,-0.006242204417463193,0.008382814932525188,-0.008344653751627499,0.0044251167593548375,-0.0023220821505458844,0.00023194986357450163
1990-04-19,0.0011448356164317425,0.0002462654965775533,-0.0002187498243727812,-0.00840689174445336,0.003832142470677587,0.0005497175305315789,-0.014065710524307596,-0.011443011128260747,0.0002177291592215222
1990-04-20,-0.01850298315663843,-0.006376920615114249,-0.002819590582099707,0.0017082189515080575,0.005326844989745608,-0.01034610733622613,-0.009452938104221894,-0.02441652413080435,0.00020040507536924396
1990-04-23,-0.001797926455258404,0.0006368225647977381,-0.0034341599949040715,-0.00149602121371348,0.0021345133612357195,0.0025003162440831927,-0.0029983080127349133,0.01939145430309463,0.0002094121364262797
1990-04-24,0.0036521744001879576,0.009777844629335765,0.0025418483657260603,0.01658346427888714,0.0004065673626437417,-0.0027376714253012024,0.005328408041355662,0.0033110671567038743,0.00021907516172934332
1990-04-25,0.014242563872382838,0.0031825469543672806,-0.01364384449847881,0.002726426151214529,0.0018950475038699774,0.003323313830568153,-0.0013858203073607107,-0.010939166819913833,0.00020581989299879247
1990-04-26,-0.004619415470376629,0.00031445566166645486,-0.0016127107848892415,0.00045673003768791044,0.0010830749502384748,-0.004526505046679629,-0.0016169709049459952,-0.012488167025903354,0.00022728727916458778
1990-04-27,-0.007361768685943599,-0.001021735545685473,0.017636595514979002,-0.0008528582808433495,0.0036501505952109795,-0.0014680182550430975,0.00020061732940447607,-0.0025904249587061154,0.0002122733848848562
1990-04-30,-0.004463380636149652,0.002391899353048168,-0.008091169885398018,-0.006778777425578393,-0.00421266369287713,0.004134262746059397,-0.004656952141766565,0.008362468384792288,0.00021927642392380488
1990-05-01,0.008927514752997653,0.005294600740514713,0.009836517973184244,0.0033238920370157617,0.0032831358802543624,0.0009437711661612935,0.0027760966467317116,0.006579860284956651,0.0002309476249695538
1990-05-02,0.0033841837756208104,0.0043208346328630735,0.0005322090577975548,-0.0003217259952020266,0.0008239610738720067,0.009869478153876154,0.0011996056474693883,0.007091785347649585,0.00022367637749589413
1990-05-03,-0.004727985628173963,-0.0022004009902887637,-0.004438884990565651,-0.0003170127243181403,-0.007881203244478474,-0.0028826618434094533,0.0029594796357618426,-0.008725753344321793,0.00023944373677659703
1990-05-04,0.005127699149514988,0.0023497312569899956,-0.009864064958516671,0.0006624274532541998,0.000465298695286391,-0.00342719247545884,0.008707036203833925,-0.0015843133229086917,0.00023397762329044984
1990-05-07,0.0011950743972867612,0.0034248761570934067,0.0011749440270061374,0.0013811412863822712,-0.005672577511429187,0.007941849729592748,-0.001193876110552603,0.0014991640444205,0.0002096111277655874
1990-05-08,0.009430612612272562,-0.006879998899893425,0.011105697042495222,-0.00973366852757896,-0.0022718164056611586,-0.002162264089627075,0.0007357469578970195,-0.0003534298777907221,0.00022592916559231835
1990-05-09,-0.006356000413518498,0.001264934426319805,-0.0028231120886246337,0.004872458519477951,-0.0006146632406248679,-0.0024522367786387455,-0.005475804608562436,0.00572000500794694,0.0002215290744333945
1990-05-10,-0.0028183384863196626,-0.014877221864776545,-0.000492963225646597,-0.004671904403899747,-0.006558392988357994,0.002564106300004467,-0.006990883262850082,0.01607964863454578,0.00023187168515438115
1990-05-11,-0.003427296008752655,0.0034428506704717947,0.007756733337769091,-0.0006555848746339028,-0.0001496747545855753,-0.0008813886476584774,6.906846039382667e-05,0.0023386009082223516,0.000225233647992299
1990-05-14,-0.013551138625019289,0.004674953617296283,0.0026957885993563243,0.007417379762172548,0.0003892174284272022,-0.0018117574326246514,0.000694613798335026,-0.005676902644127929,0.00021500250243946246
1990-05-15,0.003075851389479249,0.005279214103060773,-0.011766240111127823,0.010215509368349897,0.003416863780388324,-0.004214669130984973,0.0040196482406787675,-0.014424617387979188,0.00022476076732616388
1990-05-16,0.002744518237171584,-0.0026382110311877695,0.0008665647076087028,-0.00951391313827406,-0.0019136155300819423,0.00873263417448796,0.0033730521560157182,0.0019906535919632586,0.00021630980500951654
1990-05-17,0.00032609540140585933,0.0022406996250152124,0.01155046904056519,0.00029845618228368034,0.0012976225915228331,-0.0007981705462472479,0.0015531661489431344,-0.006430739871747422,0.0002135371155497631
1990-05-18,-0.0019388622782442896,0.009966279037562559,-0.0001602015024628529,0.0016742564501123845,-0.00033342908946531547,-0.0033904083449636945,0.00966344689014622,0.004538215897831399,0.00021888663153154728
1990-05-21,-0.013096218638016315,0.009895709183875194,-0.020604664530408053,-0.00841990775144142,-0.0017570989938408299,-0.0017193971496691943,-0.001658223491531119,0.003893495412738178,0.00022248774132260522
1990-05-22,-0.003696946915792353,-0.00010294145543308488,0.003053677113267648,0.004677249458395152,-0.007279251860785696,0.002386588938058228,-0.0009640287550736072,0.015977038388854947,0.00023300239541565178
1990-05-23,-0.002960570013013535,0.001064600647362883,-0.001381142052703363,0.0007861315509764714,-0.0004048095117521296,0.009356017724741492,0.0017169821921433266,0.00237341171592295,0.00021503341340289915
1990-05-24,-0.007303029853937999,0.007797097014499516,-0.01370760650578946,0.0012277655659822867,0.0033702931141459946,-0.0009145568281616127,-0.006600995297993963,0.004810199408687958,0.00020083326140217845
1990-05-25,-0.001246228947566255,-0.010300374101939142,-0.01257457239755257,-0.0050750519516036905,-0.004030002450787736,-0.005284299522664339,0.004011411721619943,-0.006386203715850687,0.00021802950353022902
1990-05-28,0.004095699506898621,-0.002139498119215066,0.0074901647698613705,0.0024678313656568284,-0.0008730349736294394,0.01223853375850535,0.0005161667466618841,-0.014216667769948075,0.0002225636535275061
1990-05-29,0.018100559281489584,0.009353839711423149,-0.005417245550550287,0.0048792672660936095,-0.0002235183065473352,0.0010046844646076207,0.0006226224912662536,0.011047871302158277,0.00022182374641512194
1990-05-30,0.0019273830534300158,0.006856710927503266,-0.006740980207005584,0.000848695290049063,0.004948607832147381,-0.0005164861629341904,0.003188495007173954,0.012378806930958504,0.000217462734463518
1990-05-31,0.0027114002203490325,0.002657963816421798,-0.00015035457897928905,-0.0027867585525362167,0.000220064611368956,0.0006033090831622063,0.00224230429023903,-0.003115533243741394,0.0002294961258769783
1990-06-01,-0.00042567000522844,-0.010335231428678742,-0.004750669316371575,-0.0023452965228791807,0.0013576475055278661,-0.007694866793193668,0.0024414872723060722,-0.019274004170556663,0.0002231233217297203
1990-06-04,-0.01785290600261664,-0.00024663905782844363,0.0008753441565138545,0.0013765103364445502,4.913200752326027e-05,-0.0001352351606268159,-0.002098172905624115,0.013934495022082946,0.00022603011969390334
1990-06-05,2.724520373788915e-05,-0.0039885231182936335,-0.0014133717628413037,0.0004036392580421237,-0.0020835630491455965,0.0049358740704128785,0.009009193726526022,0.01219419762535813,0.000201630392346965
1990-06-06,0.0008468997667676571,0.0023930903307687987,-0.008952066321822294,0.005256843358284943,-0.004915258170609021,0.007836828789489757,-0.008178528973412477,-0.0009585122352724782,0.000218263477964855
1990-06-07,0.023553227951268695,-0.005509039026131788,-0.003745244511686998,-0.002595824431301652,-0.0011697482051254043,-0.0021057203792011693,-0.0037757643055907567,0.010990939351404183,0.00021860847811206602
1990-06-08,-0.0015398624892483093,-0.007008388695431887,0.003465948134281233,-0.00678058460960988,0.0018218530797889242,0.0013347889034225535,-0.003021277355584582,-0.00019527663659766098,0.0002368391998345655
1990-06-11,0.0031271323360891994,-0.01420896512023072,0.0004359182188150527,0.0021645116668035868,0.0006300173572948365,0.007949295222402734,-0.003974739459574885,0.002405859821831427,0.0002189378801532922
1990-06-12,-5.021761581872086e-05,0.008565517020292452,-0.0005003793244383093,-0.0025803556615383028,0.006611358014857389,0.00038720317519376035,-0.009791177617365513,-0.01617072138072407,0.00021339849099471912
1990-06-13,-0.010765191687380328,-0.0026709429133007323,0.01476429589372257,0.004570043150099744,0.004258117030556614,0.004683058443978495,0.009432028665112765,0.012535137243632664,0.00021281135747507147
1990-06-14,0.011076438348555066,0.0011881242767901078,0.005645171879693889,0.0001697241443059022,0.0055576477402286386,0.002823703426700958,0.0037537546791967446,-0.01745067333553288,0.00022979234022929213
1990-06-15,0.007382877088719943,8.369765978856856e-05,0.006562897887637975,0.003839426042592629,-0.008874195920083061,-0.00403375105685174,-0.003468299670213009,0.017568872758564454,0.000214195392573119
1990-06-18,0.007752327102717482,-0.007297415556425986,-0.0011355556167201664,-0.005623652993494041,0.00705151103539169,-0.005620311769308149,0.004063724864509494,0.01859107106727893,0.0002114706075645146
1990-06-19,-0.00831512597503962,-0.008625293422692288,0.001783188836180332,0.0009399078282604519,0.0012638301342083038,0.006823890191484881,-0.0007989810045488205,-0.02552915291672664,0.0002291671819654969
1990-06-20,0.013532938089610397,-0.0068669726838990666,-0.0031397619880596177,-0.0038374656181199315,0.0018904933845185444,-0.016697807695907948,-0.0015386953224640761,0.015910944083325378,0.00022391945216099096
1990-06-21,-0.01296846967686496,-0.004911879911909697,0.005996771366343125,-0.0067918841429053575,0.004038410794856244,-0.004061134480721146,-0.005332063429210628,-0.0021882403000112317,0.00021763864575864781
1990-06-22,0.005823056082526422,0.0026395488600381776,-0.0007154972124136646,-0.00475503865310395,0.00018130208177445515,-0.008638773124012024,0.00020885708389435163,0.004474121849029685,0.00020672393427737177
1990-06-25,0.020975637934261916,-0.0054145987856665115,0.0018000653927179395,-0.0029599108288957607,-0.0046326329741899755,0.006833167025283721,-0.003473731509299629,-0.013998510984529493,0.00022554259773221612
1990-06-26,-0.009081910725335152,0.012201248887620263,0.0013331549426156967,0.007183738791444719,0.006469769325631132,0.008748108818061586,-0.00540065877980477,-0.003033097552478667,0.00022826932646557906
1990-06-27,-0.00507323279561306,0.007216694015547354,-1.8281096085055775e-05,-0.003109943681224683,-0.003300239283967604,-0.004412072919148326,0.0055288192277475005,-0.011686035704931092,0.00021046721494064746
1990-06-28,0.0012193946700277882,0.005700611521048236,0.022329661707138227,-0.007081971482112314,-0.004259303494540096,0.0175680463078592,-0.00455073207767521,-0.007736954527304277,0.00022364826670922535
1990-06-29,-0.004479619979247352,-0.0007299519077193071,-0.004920120459274072,0.0008723910475826012,-0.0009458683344656283,0.008826442395065033,0.00807409873504079,0.012537211811961902,0.0002189931047104442
1990-07-02,-0.014374614385661996,0.010592185554057668,-0.004988851429006154,0.0002924229225106028,-0.0016148157725360548,0.001392755339911469,-0.003940584824130683,0.010288740373528739,0.00021115936564447522
1990-07-03,0.0009256369937904038,-0.001411430681255544,0.005365925841570113,-0.0026626942336714344,0.00010408814838503581,0.009599839421952465,-0.008409881897837526,0.008487902664802637,0.0002155583783885218
1990-07-04,-0.009760048805578026,-0.00011741488944308571,-0.004380007122689967,-0.0007870670075946584,-0.00034575622038493254,-0.0038917146181801083,0.0030878927718017367,-0.005215399369952019,0.0002195293246981484
1990-07-05,0.004752805614432413,0.0012770192004638561,-0.002083777416927798,0.005661671468424538,0.006027585501835683,-0.001591564197404489,-0.002421867328467056,-0.006739693259033448,0.00020681654845934624
1990-07-06,-0.008409964626324514,0.004962382903059155,-0.008093447250082547,0.003929528394434379,0.00211272386837489,0.003068744955664793,-0.008851287154497664,-0.016405789719534263,0.0002257082110846507
1990-07-09,0.014923281292560889,0.004512564500527197,0.0038348762182578377,0.00343925806084065,-0.003695227549645397,-0.004208722120283639,0.0015551881456047287,0.007051857708729083,0.00021289659834595385
1990-07-10,-0.007123270168987423,-0.003193102367939392,0.003930874092498367,-0.006583843793066744,-0.0030898235567680837,-0.007939601099758605,-0.007292698663529479,0.01973771880841151,0.00021329514787383734
1990-07-11,-0.0027654175034529938,-0.003594092972594723,-0.0022635803974655304,0.0164921733814147,-0.0016244494518346771,-0.005758000188514585,-0.011166509298501085,0.014891161731835249,0.0002250557999228388
1990-07-12,0.007964792936454282,0.004533317055451966,0.0055225538782390496,0.006087023941825351,-0.0016068655995048503,-0.0010881967647708832,0.00394954699467639,0.0005275488077559602,0.0002154725945940509
1990-07-13,-0.011352796789892787,0.0050553300218414594,-0.01392705721297398,0.003058260553241463,-0.0021825067040934384,0.003107202433383048,0.008552919028711017,0.005190650096290839,0.00021784497179663242
1990-07-16,0.0024270721356118544,-0.002626460745150155,-0.005224261848915351,-0.0064740431664430656,-0.004770924060521389,-0.001977716214142411,-0.0021266478297929012,0.0027121047836068056,0.00021894441261380922
1990-07-17,0.01262911583453247,-0.010898973193373724,-0.0011658742517274146,0.005500108816201963,0.0013678546470643545,-0.01017924264311355,0.006980455765768758,0.009384712937602959,0.00021224849206442271
1990-07-18,-0.01491151106277478,-0.00133735916531857,-0.008742575104149691,-0.0027141474725936427,-0.0019217254292300725,0.00311353438293355,0.0046582656492453935,0.01777697170165334,0.00021482041816860405
1990-07-19,0.002022403753773342,0.004419834015155688,-0.013099980413599025,-0.0009744278074455415,-0.004109748342934433,0.008172296748695978,0.003893989470466885,-0.0055226614329178525,0.00021982290986539385
1990-07-20,0.0027334393620845484,0.012609569176055291,-0.002208427104300863,-0.009402138672824533,0.0022280459771446257,-0.004006467762949696,-0.0008510203110212471,-0.005147849629784248,0.00021984524386893086
